STK,EXP,NIFTY,SYMBOL,OI,CHNGOI,OICHNGPER,TTV,IV,LTP,CHNG,PCHNG,TBQ,TSQ,BQ,BP,AQ,AP,SPOT
15950,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE15950.00,0,0,0.0,0,0.0,0.0,0.0,0.0,8550,8550,500,1925.35,500,2123.25,17929.65
15950,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE15950.00,0,0,0.0,0,0.0,0.0,0.0,0.0,17000,300,1500,0.75,300,1.7,17929.65
16000,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16000.00,89,0,0.0,19,0.0,1839.9,111.25,6.435657883319353,12150,7700,50,1961.9,450,1999.7,17929.65
16000,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16000.00,28236,-2202,-7.234378080031539,43751,58.25,0.9,-0.7999999999999999,-47.05882352941176,331700,63150,2500,0.9,1000,0.95,17929.65
16050,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16050.00,12,0,0.0,0,0.0,1804.2,0.0,0.0,9150,5550,500,1893.35,500,2003.5,17929.65
16050,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16050.00,249,-96,-27.82608695652174,494,54.52,0.6,-1.0,-62.5,19900,6500,100,0.55,50,1.05,17929.65
16100,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16100.00,0,0,0.0,0,0.0,1573.35,0.0,0.0,8600,5000,50,1797.6,450,1967.85,17929.65
16100,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16100.00,4456,100,2.295684113865932,6123,61.13,2.15,0.2999999999999998,16.216216216216207,115100,16350,50,0.75,1600,1.9,17929.65
16150,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16150.00,0,0,0.0,0,0.0,0.0,0.0,0.0,6800,6800,500,1743.65,500,1912.7,17929.65
16150,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16150.00,66,28,73.6842105263158,1950,54.85,1.05,-0.8499999999999999,-44.73684210526315,23300,3900,900,1.05,650,1.15,17929.65
16200,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16200.00,0,0,0.0,0,0.0,0.0,0.0,0.0,8650,5100,500,1707.15,450,1863.8,17929.65
16200,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16200.00,7864,-677,-7.926472310033954,12758,51.88,0.8,-1.2,-60.0,152400,22700,1550,0.8,50,1.3,17929.65
16250,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16250.00,0,0,0.0,0,0.0,0.0,0.0,0.0,6800,3050,500,1694.3,250,1809.75,17929.65
16250,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16250.00,85,62,269.5652173913044,3085,49.77,0.7,-1.4,-66.66666666666667,26200,4500,1500,0.55,600,0.9,17929.65
16300,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16300.00,6,0,0.0,6,0.0,1446.1,35.44999999999982,2.513025910041457,8150,4600,50,1663.9,50,1750.75,17929.65
16300,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16300.00,5922,-241,-3.910433230569528,15945,49.96,0.95,-1.0,-51.28205128205129,179250,47400,1200,0.95,1000,1.0,17929.65
16350,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16350.00,1,0,0.0,1,0.0,1580.55,-274.54999999999995,-14.799741253840764,8550,8550,500,1531.2,500,1713.2,17929.65
16350,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16350.00,82,46,127.77777777777776,3159,46.24,0.6,-1.4499999999999995,-70.73170731707317,49100,4900,5400,0.6,300,0.8,17929.65
16400,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16400.00,21,0,0.0,0,0.0,1298.1,0.0,0.0,9200,9200,500,1543.8,1100,1646.75,17929.65
16400,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16400.00,5173,-2482,-32.42325277596342,27185,47.86,1.1,-0.9499999999999996,-46.34146341463413,224850,23050,1800,0.9,2250,1.1,17929.65
16450,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16450.00,0,0,0.0,0,0.0,0.0,0.0,0.0,8650,8200,500,1491.85,50,1554.9,17929.65
16450,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16450.00,182,3,1.675977653631285,514,46.41,1.1,-1.1,-50.0,60650,10450,50,0.6,450,1.8,17929.65
16500,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16500.00,44,-1,-2.2222222222222223,1,0.0,1339.85,119.44999999999982,9.787774500163865,10050,5850,700,1450.1,200,1547.0,17929.65
16500,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16500.00,37108,4035,12.200284219756297,123580,44.96,1.1,-1.25,-53.191489361702125,1635300,139200,39700,1.05,3950,1.1,17929.65
16550,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16550.00,2,0,0.0,0,0.0,1302.85,0.0,0.0,8600,6850,50,1346.45,50,1512.6,17929.65
16550,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16550.00,783,-24,-2.973977695167286,1212,42.27,0.85,-1.7999999999999998,-67.9245283018868,94100,12000,2250,0.85,50,1.65,17929.65
16600,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16600.00,12,2,20.0,5,70.02,1365.1,251.5999999999999,22.59541984732824,9350,6900,500,1342.85,100,1404.7,17929.65
16600,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16600.00,12829,-3654,-22.16829460656433,67936,42.05,1.1,-1.9,-63.33333333333333,432450,10950,5700,1.1,100,1.25,17929.65
16650,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16650.00,5,1,25.0,5,80.62,1340.9,213.6500000000001,18.953204701707705,8600,6850,500,1239.75,500,1411.75,17929.65
16650,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16650.00,1343,-81,-5.688202247191011,1645,40.38,1.05,-2.4000000000000004,-69.56521739130436,33150,11000,350,1.0,50,1.65,17929.65
16700,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16700.00,119,-5,-4.032258064516129,7,78.12,1290.65,290.6500000000001,29.06500000000001,9000,7100,200,1288.55,200,1303.75,17929.65
16700,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16700.00,14766,-292,-1.939168548279984,78789,40.46,1.45,-2.0,-57.971014492753625,426600,23450,2350,1.35,1050,1.4,17929.65
16750,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16750.00,11,-4,-26.666666666666668,4,0.0,1020.05,64.34999999999991,6.733284503505274,8900,7100,400,1193.95,400,1292.75,17929.65
16750,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16750.00,1873,-106,-5.356240525517938,4374,40.04,1.8,-2.25,-55.55555555555556,20350,6000,450,1.4,50,1.85,17929.65
16800,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16800.00,47,0,0.0,8,58.59,1160.25,249.95000000000005,27.4579808854224,11150,7950,400,1144.5,500,1242.25,17929.65
16800,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16800.00,35657,21074,144.51073167386684,166955,38.78,1.9,-2.6,-57.777777777777786,327750,22750,150,1.6,1450,1.9,17929.65
16850,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16850.00,2,0,0.0,0,0.0,924.7,0.0,0.0,9500,7600,200,1116.0,500,1192.25,17929.65
16850,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16850.00,2914,358,14.006259780907667,11935,37.37,1.95,-3.2,-62.13592233009708,52250,5800,700,1.5,750,2.0,17929.65
16900,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16900.00,39,0,0.0,3,0.0,990.1,146.80000000000007,17.407802679947835,11000,10150,500,1049.05,2050,1140.85,17929.65
16900,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16900.00,20650,3883,23.1585853163953,121798,35.45,1.8,-4.25,-70.24793388429752,298150,38100,750,1.7,1100,1.8,17929.65
16950,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE16950.00,4,2,100.0,5,65.79,1040.05,244.65,30.758109127483024,15000,9050,500,995.5,1000,1092.5,17929.65
16950,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE16950.00,3083,506,19.63523476911137,13954,34.4,2.0,-5.0,-71.42857142857143,33350,14300,1800,1.7,800,2.0,17929.65
17000,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17000.00,916,357,63.86404293381037,1006,65.84,996.9,285.5,40.13213382063537,122950,16100,550,995.3,350,998.15,17929.65
17000,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17000.00,58368,13599,30.37592977283388,324206,32.84,2.0,-6.050000000000001,-75.15527950310559,1040400,149250,200,2.0,1500,2.2,17929.65
17050,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17050.00,21,6,40.0,18,0.0,819.65,159.29999999999995,24.123570833648813,36250,15800,500,906.2,200,953.3,17929.65
17050,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17050.00,4480,736,19.65811965811966,26020,31.7,2.2,-6.9,-75.82417582417582,126650,13600,50,2.05,750,2.2,17929.65
17100,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17100.00,55,2,3.7735849056603774,85,52.08,873.65,228.0,35.31325021296368,30600,17750,50,870.9,1400,907.85,17929.65
17100,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17100.00,22509,7710,52.09811473748226,173015,30.12,2.2,-8.5,-79.4392523364486,230050,51750,1500,2.15,50,2.7,17929.65
17150,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17150.00,8,1,14.285714285714286,8,59.7,851.35,284.05000000000007,50.07050943063637,29100,13100,1950,815.05,700,857.1,17929.65
17150,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17150.00,5517,-476,-7.942599699649591,60769,28.81,2.35,-10.75,-82.06106870229007,27550,17300,2800,2.05,950,2.5,17929.65
17200,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17200.00,108,15,16.129032258064516,239,55.91,797.65,268.29999999999995,50.684802115802384,49600,16300,3400,788.05,150,800.3,17929.65
17200,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17200.00,40914,9028,28.31336636768488,325264,27.38,2.45,-13.5,-84.63949843260188,229050,96200,300,2.2,200,2.55,17929.65
17250,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17250.00,17,-9,-34.61538461538461,95,53.09,746.95,276.6,58.80727118103541,41500,15150,50,741.9,100,750.15,17929.65
17250,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17250.00,7485,1730,30.06081668114683,86610,25.99,2.6,-16.849999999999998,-86.63239074550127,84400,36250,1800,2.3,600,2.9,17929.65
17300,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17300.00,345,3,0.8771929824561403,1242,50.33,696.5,260.45,59.72938883155601,52400,16300,50,694.2,100,699.65,17929.65
17300,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17300.00,38998,8690,28.67229774317012,353898,24.57,2.75,-23.15,-89.38223938223938,175850,105650,350,2.6,300,3.1,17929.65
17350,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17350.00,46,-12,-20.6896551724138,265,47.77,646.8,256.6,65.76114812916452,158850,16050,50,620.4,1150,653.15,17929.65
17350,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17350.00,6597,1985,43.03989592367736,144129,23.3,3.05,-29.2,-90.54263565891472,74700,29200,1450,3.05,250,3.65,17929.65
17400,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17400.00,711,-126,-15.053763440860216,3510,45.73,599.0,253.4,73.32175925925924,75050,17700,200,595.8,100,599.4,17929.65
17400,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17400.00,37046,9745,35.69466319915021,501245,22.28,3.65,-36.8,-90.97651421508036,170150,131900,350,3.6,150,3.65,17929.65
17450,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17450.00,244,-164,-40.19607843137255,893,44.28,553.65,254.54999999999995,85.10531594784351,159700,16900,700,544.45,1550,553.6,17929.65
17450,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17450.00,10243,3979,63.52171136653895,237771,20.73,3.85,-46.2,-92.3076923076923,78600,63450,8400,3.65,600,4.2,17929.65
17500,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17500.00,3636,-1942,-34.81534600215131,25429,40.65,500.6,232.95000000000005,87.03530730431535,95550,23850,50,498.1,50,500.95,17929.65
17500,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17500.00,69437,25651,58.582651989220295,892033,20.12,5.25,-56.55,-91.50485436893204,362900,421600,800,5.25,100,5.3,17929.65
17550,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17550.00,872,-86,-8.977035490605427,6168,37.93,451.05,217.25,92.9213002566296,156950,18750,50,450.0,200,453.75,17929.65
17550,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17550.00,16474,11419,225.8951533135509,284912,19.0,6.35,-70.5,-91.73715029277815,82600,82300,600,6.3,800,6.9,17929.65
17600,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17600.00,6542,-3707,-36.16938237876866,72379,35.67,403.65,205.55,103.76072690560324,94350,21350,100,400.85,100,403.85,17929.65
17600,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17600.00,56050,25890,85.842175066313,923907,18.18,8.4,-83.89999999999999,-90.89924160346696,109750,400650,200,8.4,500,8.45,17929.65
17650,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17650.00,2533,-1191,-31.981740064446832,64229,32.75,354.0,186.4,111.21718377088304,86500,28200,50,345.5,750,357.75,17929.65
17650,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17650.00,19075,11923,166.7086129753915,389831,17.62,11.8,-100.75,-89.51577076854731,80200,119150,800,11.05,500,11.8,17929.65
17700,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17700.00,20698,-6256,-23.209913185427023,350655,31.29,311.2,168.7,118.38596491228068,113750,40600,100,309.0,100,311.05,17929.65
17700,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17700.00,71532,39487,123.22359182399752,1221023,16.89,16.05,-116.2,-87.86389413988658,106000,456600,50,15.5,300,16.35,17929.65
17750,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17750.00,6053,-2260,-27.18633465656201,306433,29.16,266.5,149.4,127.58326216908628,93700,22150,50,264.15,1100,268.5,17929.65
17750,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17750.00,33400,27588,474.6730901582932,595139,16.03,21.45,-138.35000000000002,-86.57697121401753,92600,187050,150,21.6,300,21.65,17929.65
17800,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17800.00,46200,-7239,-13.546286420030317,1206602,27.04,223.0,127.35,133.14166231050703,145000,89550,500,223.05,2800,225.0,17929.65
17800,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17800.00,83777,50347,150.604247681723,1302041,15.53,30.4,-156.6,-83.74331550802138,116750,548250,1400,29.5,200,30.4,17929.65
17850,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17850.00,10760,-1265,-10.51975051975052,507150,25.87,186.0,109.0,141.55844155844156,111200,57500,50,184.05,950,185.95,17929.65
17850,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17850.00,22255,18381,474.4708311822406,357986,14.35,39.3,-179.95,-82.07525655644241,123500,142500,800,39.25,1450,40.0,17929.65
17900,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17900.00,43067,-4958,-10.323789692868298,1166486,24.41,149.8,88.20000000000002,143.18181818181822,188450,162800,50,148.35,8250,150.0,17929.65
17900,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17900.00,39290,20221,106.04121873197336,654880,13.77,54.8,-197.8,-78.30562153602534,379100,240750,150,53.15,50,54.9,17929.65
17950,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE17950.00,23044,8202,55.26209405740466,492144,23.01,116.7,67.65,137.9204892966361,130150,118750,200,116.7,150,117.9,17929.65
17950,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE17950.00,8642,6552,313.4928229665072,169677,12.58,72.0,-216.85,-75.07356759563788,131950,45050,400,72.0,1500,72.95,17929.65
18000,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE18000.00,125997,-17677,-12.30354831075908,1697382,22.05,89.2,50.45,130.19354838709677,439400,530100,900,89.2,550,89.5,17929.65
18000,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE18000.00,43250,12244,39.489131135909176,337360,11.5,95.95,-238.2,-71.28535089031872,172250,101250,1400,94.5,300,95.9,17929.65
18050,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE18050.00,23442,-1001,-4.095241991572229,451103,21.43,67.0,36.85,122.22222222222224,170250,137450,100,66.05,8300,67.0,17929.65
18050,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE18050.00,2358,1201,103.80293863439933,25525,8.97,121.9,-246.45,-66.90647482014388,328850,18350,50,121.0,50,123.0,17929.65
18100,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE18100.00,69610,7667,12.377508354454902,995493,20.59,47.5,23.1,94.672131147541,272900,337350,4550,47.5,5450,48.0,17929.65
18100,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE18100.00,6000,-1085,-15.314043754410728,43516,0.0,152.45,-253.0,-62.39980268837094,129100,29300,750,151.65,100,154.0,17929.65
18150,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE18150.00,25255,5962,30.90239983413673,379964,20.25,33.75,14.35,73.96907216494847,168950,128900,150,33.75,3100,34.0,17929.65
18150,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE18150.00,932,-58,-5.858585858585859,5910,0.0,188.35,-274.70000000000005,-59.32404707914913,342950,16300,50,187.65,50,189.9,17929.65
18200,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021CE18200.00,98802,17787,21.95519348268839,958234,19.88,23.0,7.25,46.03174603174603,379500,411650,450,22.8,1200,23.1,17929.65
18200,03-Nov-2021,NIFTY,OPTIDXNIFTY03-11-2021PE18200.00,7130,-2512,-26.05268616469612,25823,0.0,229.2,-279.75,-54.96610669024462,103850,24000,800,226.6,800,229.2,17929.65
